article_url,title,publish_date,week_label,collect_date,live_hog_price,live_hog_price_unit,corn_price,corn_price_unit,soymeal_price,soymeal_price_unit,parsing_method,raw_text_path,raw_html_path,validation_flag,validation_notes
https://www.moa.gov.cn/gk/jcyj/xm/201309/t20130925_3616400.htm,2013年9月份第3周畜产品和饲料集贸市场价格情况,2013-09-25,9月第3周,2013-09-18,16.06,元/公斤,2.49,元/公斤,4.42,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-09-25_t20130925_3616400.txt,data/raw/moa_xm_weekly_articles/article_html/2013-09-25_t20130925_3616400.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201309/t20130918_3611112.htm,2013年9月份第2周畜产品和饲料集贸市场价格情况,2013-09-18,9月第2周,2013-09-11,16.1,元/公斤,2.49,元/公斤,4.38,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-09-18_t20130918_3611112.txt,data/raw/moa_xm_weekly_articles/article_html/2013-09-18_t20130918_3611112.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201309/t20130911_3602882.htm,2013年9月份第1周畜产品和饲料集贸市场价格情况,2013-09-11,9月第1周,2013-09-04,15.99,元/公斤,2.49,元/公斤,4.34,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-09-11_t20130911_3602882.txt,data/raw/moa_xm_weekly_articles/article_html/2013-09-11_t20130911_3602882.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201309/t20130904_3595872.htm,2013年8月份第4周畜产品和饲料集贸市场价格情况,2013-09-04,8月第4周,2013-08-25,15.89,元/公斤,2.49,元/公斤,4.29,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-09-04_t20130904_3595872.txt,data/raw/moa_xm_weekly_articles/article_html/2013-09-04_t20130904_3595872.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201308/t20130830_3591643.htm,2013年8月份第3周畜产品和饲料集贸市场价格情况,2013-08-30,8月第3周,2013-08-21,15.8,元/公斤,2.49,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-08-30_t20130830_3591643.txt,data/raw/moa_xm_weekly_articles/article_html/2013-08-30_t20130830_3591643.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201308/t20130821_3581594.htm,2013年8月份第2周畜产品和饲料集贸市场价格情况,2013-08-21,8月第2周,2013-08-14,15.68,元/公斤,2.49,元/公斤,4.21,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-08-21_t20130821_3581594.txt,data/raw/moa_xm_weekly_articles/article_html/2013-08-21_t20130821_3581594.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201308/t20130813_3558106.htm,2013年8月份第1周畜产品和饲料集贸市场价格情况,2013-08-13,8月第1周,2013-08-07,15.43,元/公斤,2.49,元/公斤,4.21,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-08-13_t20130813_3558106.txt,data/raw/moa_xm_weekly_articles/article_html/2013-08-13_t20130813_3558106.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201308/t20130808_3552363.htm,2013年7月份最后一周畜产品和饲料集贸市场价格情况,2013-08-08,7月最后一周,2013-07-31,15.15,元/公斤,2.49,元/公斤,4.22,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-08-08_t20130808_3552363.txt,data/raw/moa_xm_weekly_articles/article_html/2013-08-08_t20130808_3552363.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201307/t20130731_3543606.htm,2013年7月份第4周畜产品和饲料集贸市场价格情况,2013-07-31,7月第4周,2013-07-24,14.78,元/公斤,2.48,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-07-31_t20130731_3543606.txt,data/raw/moa_xm_weekly_articles/article_html/2013-07-31_t20130731_3543606.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201307/t20130723_3534245.htm,2013年7月份第3周畜产品和饲料集贸市场价格情况,2013-07-23,7月第3周,2013-07-17,14.47,元/公斤,2.48,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-07-23_t20130723_3534245.txt,data/raw/moa_xm_weekly_articles/article_html/2013-07-23_t20130723_3534245.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201307/t20130716_3526807.htm,2013年7月份第2周畜产品和饲料集贸市场价格情况,2013-07-16,7月第2周,2013-07-10,14.36,元/公斤,2.47,元/公斤,4.24,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-07-16_t20130716_3526807.txt,data/raw/moa_xm_weekly_articles/article_html/2013-07-16_t20130716_3526807.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201307/t20130710_3518147.htm,2013年7月份第1周畜产品和饲料集贸市场价格情况,2013-07-10,7月第1周,2013-07-03,14.3,元/公斤,2.46,元/公斤,4.26,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-07-10_t20130710_3518147.txt,data/raw/moa_xm_weekly_articles/article_html/2013-07-10_t20130710_3518147.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201307/t20130703_3510634.htm,2013年6月份第4周畜产品和饲料集贸市场价格情况,2013-07-03,6月第4周,2013-06-26,14.24,元/公斤,2.46,元/公斤,4.29,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-07-03_t20130703_3510634.txt,data/raw/moa_xm_weekly_articles/article_html/2013-07-03_t20130703_3510634.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201306/t20130626_3504861.htm,2013年6月份第3周畜产品和饲料集贸市场价格情况,2013-06-26,6月第3周,2013-06-19,14.19,元/公斤,2.45,元/公斤,4.32,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-06-26_t20130626_3504861.txt,data/raw/moa_xm_weekly_articles/article_html/2013-06-26_t20130626_3504861.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201306/t20130624_3502397.htm,2013年6月份第2周畜产品和饲料集贸市场价格情况,2013-06-24,6月第2周,2013-06-12,14.07,元/公斤,2.45,元/公斤,4.3,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-06-24_t20130624_3502397.txt,data/raw/moa_xm_weekly_articles/article_html/2013-06-24_t20130624_3502397.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201306/t20130618_3495502.htm,2013年6月份第2周畜产品和饲料集贸市场价格情况,2013-06-18,6月第2周,2013-06-12,14.07,元/公斤,2.45,元/公斤,4.3,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-06-18_t20130618_3495502.txt,data/raw/moa_xm_weekly_articles/article_html/2013-06-18_t20130618_3495502.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201306/t20130613_3490270.htm,2013年6月份第1周畜产品和饲料集贸市场价格情况,2013-06-13,6月第1周,2013-06-05,13.89,元/公斤,2.44,元/公斤,4.27,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-06-13_t20130613_3490270.txt,data/raw/moa_xm_weekly_articles/article_html/2013-06-13_t20130613_3490270.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201306/t20130604_3483130.htm,2013年5月最后一周畜产品和饲料集贸市场价格情况,2013-06-04,5月最后一周,2013-05-29,13.45,元/公斤,2.43,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-06-04_t20130604_3483130.txt,data/raw/moa_xm_weekly_articles/article_html/2013-06-04_t20130604_3483130.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201305/t20130522_3470226.htm,2013年5月份第3周畜产品和饲料集贸市场价格情况,2013-05-22,5月第3周,2013-05-15,12.63,元/公斤,2.43,元/公斤,4.19,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-05-22_t20130522_3470226.txt,data/raw/moa_xm_weekly_articles/article_html/2013-05-22_t20130522_3470226.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201305/t20130516_3464241.htm,2013年5月第2周畜产品和饲料集贸市场价格情况,2013-05-16,5月第2周,2013-05-08,12.56,元/公斤,2.43,元/公斤,4.18,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-05-16_t20130516_3464241.txt,data/raw/moa_xm_weekly_articles/article_html/2013-05-16_t20130516_3464241.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201305/t20130509_3455944.htm,2013年5月份第1周畜产品和饲料集贸市场价格情况,2013-05-09,5月第1周,2013-05-01,12.57,元/公斤,2.44,元/公斤,4.19,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-05-09_t20130509_3455944.txt,data/raw/moa_xm_weekly_articles/article_html/2013-05-09_t20130509_3455944.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201305/t20130502_3448990.htm,2013年4月份第4周畜产品和饲料集贸市场价格情况,2013-04-28,4月第4周,2013-04-24,12.57,元/公斤,2.44,元/公斤,4.2,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-04-28_t20130502_3448990.txt,data/raw/moa_xm_weekly_articles/article_html/2013-04-28_t20130502_3448990.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201304/t20130423_3442090.htm,2013年4月份第3周畜产品和饲料集贸市场价格情况,2013-04-23,4月第3周,2013-04-17,12.66,元/公斤,2.45,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-04-23_t20130423_3442090.txt,data/raw/moa_xm_weekly_articles/article_html/2013-04-23_t20130423_3442090.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201304/t20130416_3434873.htm,2013年4月份第2周畜产品和饲料集贸市场价格情况,2013-04-16,4月第2周,2013-04-10,12.74,元/公斤,2.45,元/公斤,4.26,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-04-16_t20130416_3434873.txt,data/raw/moa_xm_weekly_articles/article_html/2013-04-16_t20130416_3434873.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201304/t20130402_3422636.htm,2013年3月份第4周畜产品和饲料集贸市场价格情况,2013-04-02,3月第4周,2013-03-27,13.47,元/公斤,2.46,元/公斤,4.31,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-04-02_t20130402_3422636.txt,data/raw/moa_xm_weekly_articles/article_html/2013-04-02_t20130402_3422636.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201303/t20130326_3415093.htm,2013年3月份第3周畜产品和饲料集贸市场价格情况,2013-03-26,3月第3周,2013-03-20,13.78,元/公斤,2.46,元/公斤,4.31,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-03-26_t20130326_3415093.txt,data/raw/moa_xm_weekly_articles/article_html/2013-03-26_t20130326_3415093.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201303/t20130319_3351889.htm,2013年3月份第2周畜产品和饲料集贸市场价格情况,2013-03-19,3月第2周,2013-03-13,14.18,元/公斤,2.46,元/公斤,4.3,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-03-19_t20130319_3351889.txt,data/raw/moa_xm_weekly_articles/article_html/2013-03-19_t20130319_3351889.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201303/t20130306_3247706.htm,2013年2月份第4周畜产品和饲料集贸市场价格情况,2013-03-06,2月第4周,2013-02-27,15.31,元/公斤,2.45,元/公斤,4.26,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-03-06_t20130306_3247706.txt,data/raw/moa_xm_weekly_articles/article_html/2013-03-06_t20130306_3247706.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201302/t20130227_3228320.htm,2013年2月份第3周畜产品和饲料集贸市场价格情况,2013-02-27,2月第3周,2013-02-20,16.01,元/公斤,2.45,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-02-27_t20130227_3228320.txt,data/raw/moa_xm_weekly_articles/article_html/2013-02-27_t20130227_3228320.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201302/t20130219_3220994.htm,2013年2月份第2周畜产品和饲料集贸市场价格情况,2013-02-19,2月第2周,2013-02-13,16.42,元/公斤,2.45,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-02-19_t20130219_3220994.txt,data/raw/moa_xm_weekly_articles/article_html/2013-02-19_t20130219_3220994.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201302/t20130217_3219127.htm,2013年2月份第1周畜产品和饲料集贸市场价格情况,2013-02-17,2月第1周,2013-02-06,16.6,元/公斤,2.45,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-02-17_t20130217_3219127.txt,data/raw/moa_xm_weekly_articles/article_html/2013-02-17_t20130217_3219127.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201302/t20130205_3215849.htm,2013年1月份最后一周畜产品和饲料集贸市场价格情况,2013-02-05,1月最后一周,2013-01-30,16.96,元/公斤,2.44,元/公斤,4.21,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-02-05_t20130205_3215849.txt,data/raw/moa_xm_weekly_articles/article_html/2013-02-05_t20130205_3215849.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201301/t20130129_3210855.htm,2013年1月份第4周畜产品和饲料集贸市场价格情况,2013-01-29,1月第4周,2013-01-23,17.31,元/公斤,2.44,元/公斤,4.21,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-01-29_t20130129_3210855.txt,data/raw/moa_xm_weekly_articles/article_html/2013-01-29_t20130129_3210855.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201301/t20130122_3204767.htm,2013年1月份第3周畜产品和饲料集贸市场价格情况,2013-01-22,1月第3周,2013-01-16,17.26,元/公斤,2.44,元/公斤,4.21,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-01-22_t20130122_3204767.txt,data/raw/moa_xm_weekly_articles/article_html/2013-01-22_t20130122_3204767.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201301/t20130115_3198368.htm,2013年1月份第2周畜产品和饲料集贸市场价格情况,2013-01-15,1月第2周,2013-01-09,17.06,元/公斤,2.44,元/公斤,4.22,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-01-15_t20130115_3198368.txt,data/raw/moa_xm_weekly_articles/article_html/2013-01-15_t20130115_3198368.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201301/t20130108_3184225.htm,2013年1月份第1周畜产品和饲料集贸市场价格情况,2013-01-08,1月第1周,2013-01-02,16.62,元/公斤,2.43,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2013-01-08_t20130108_3184225.txt,data/raw/moa_xm_weekly_articles/article_html/2013-01-08_t20130108_3184225.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201212/t20121231_3125214.htm,2012年12月份第4周畜产品和饲料集贸市场价格情况,2012-12-31,12月第4周,2012-12-26,16.21,元/公斤,2.42,元/公斤,4.23,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-12-31_t20121231_3125214.txt,data/raw/moa_xm_weekly_articles/article_html/2012-12-31_t20121231_3125214.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201212/t20121225_3115711.htm,2012年12月份第3周畜产品和饲料集贸市场价格情况,2012-12-25,12月第3周,2012-12-19,16.0,元/公斤,2.42,元/公斤,4.2,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-12-25_t20121225_3115711.txt,data/raw/moa_xm_weekly_articles/article_html/2012-12-25_t20121225_3115711.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201212/t20121217_3107989.htm,2012年12月份第2周畜产品和饲料集贸市场价格情况,2012-12-17,12月第2周,2012-12-12,15.75,元/公斤,2.41,元/公斤,4.16,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-12-17_t20121217_3107989.txt,data/raw/moa_xm_weekly_articles/article_html/2012-12-17_t20121217_3107989.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201212/t20121213_3105510.htm,2012年12月份第1周畜产品和饲料集贸市场价格情况,2012-12-13,12月第1周,2012-12-05,15.37,元/公斤,2.41,元/公斤,4.13,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-12-13_t20121213_3105510.txt,data/raw/moa_xm_weekly_articles/article_html/2012-12-13_t20121213_3105510.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201212/t20121204_3095193.htm,2012年11月份第4周畜产品和饲料集贸市场价格情况,2012-12-04,11月第4周,2012-11-28,15.03,元/公斤,2.42,元/公斤,4.11,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-12-04_t20121204_3095193.txt,data/raw/moa_xm_weekly_articles/article_html/2012-12-04_t20121204_3095193.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201211/t20121122_3069369.htm,2012年11月份第2周畜产品和饲料集贸市场价格情况,2012-11-22,11月第2周,2012-11-14,14.74,元/公斤,2.43,元/公斤,4.19,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-11-22_t20121122_3069369.txt,data/raw/moa_xm_weekly_articles/article_html/2012-11-22_t20121122_3069369.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201211/t20121115_3063169.htm,2012年11月份第1周畜产品和饲料集贸市场价格情况,2012-11-15,11月第1周,2012-11-06,14.72,元/公斤,2.45,元/公斤,4.25,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-11-15_t20121115_3063169.txt,data/raw/moa_xm_weekly_articles/article_html/2012-11-15_t20121115_3063169.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201211/t20121106_3019237.htm,2012年10月份最后1周畜产品和饲料集贸市场价格情况,2012-11-06,10月最后一周,2012-10-31,14.7,元/公斤,2.46,元/公斤,4.29,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-11-06_t20121106_3019237.txt,data/raw/moa_xm_weekly_articles/article_html/2012-11-06_t20121106_3019237.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201210/t20121031_2992596.htm,2012年10月份第4周畜产品和饲料集贸市场价格情况,2012-10-31,10月第4周,2012-10-24,14.79,元/公斤,2.49,元/公斤,4.34,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-10-31_t20121031_2992596.txt,data/raw/moa_xm_weekly_articles/article_html/2012-10-31_t20121031_2992596.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201210/t20121023_2983661.htm,2012年10月份第3周畜产品和饲料集贸市场价格情况,2012-10-23,10月第3周,2012-10-17,14.86,元/公斤,2.51,元/公斤,4.37,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-10-23_t20121023_2983661.txt,data/raw/moa_xm_weekly_articles/article_html/2012-10-23_t20121023_2983661.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201210/t20121017_2963620.htm,2012年10月份第2周畜产品和饲料集贸市场价格情况,2012-10-17,10月第2周,2012-10-10,14.91,元/公斤,2.53,元/公斤,4.45,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-10-17_t20121017_2963620.txt,data/raw/moa_xm_weekly_articles/article_html/2012-10-17_t20121017_2963620.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201210/t20121009_2955824.htm,2012年10月份第1周畜产品和饲料集贸市场价格情况,2012-10-09,10月第1周,2012-10-03,14.99,元/公斤,2.56,元/公斤,4.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-10-09_t20121009_2955824.txt,data/raw/moa_xm_weekly_articles/article_html/2012-10-09_t20121009_2955824.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201210/t20121009_2955823.htm,2012年9月份第4周畜产品和饲料集贸市场价格情况,2012-10-09,9月第4周,2012-09-26,14.99,元/公斤,2.56,元/公斤,4.53,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-10-09_t20121009_2955823.txt,data/raw/moa_xm_weekly_articles/article_html/2012-10-09_t20121009_2955823.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201209/t20120925_2949026.htm,2012年9月份第3周畜产品和饲料集贸市场价格情况,2012-09-25,9月第3周,2012-09-19,14.99,元/公斤,2.57,元/公斤,4.56,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-09-25_t20120925_2949026.txt,data/raw/moa_xm_weekly_articles/article_html/2012-09-25_t20120925_2949026.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201209/t20120917_2942850.htm,2012年9月份第2周畜产品和饲料集贸市场价格情况,2012-09-17,9月第2周,2012-09-12,14.87,元/公斤,2.57,元/公斤,4.52,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-09-17_t20120917_2942850.txt,data/raw/moa_xm_weekly_articles/article_html/2012-09-17_t20120917_2942850.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201209/t20120911_2927298.htm,2012年9月份第1周畜产品和饲料集贸市场价格情况,2012-09-11,9月第1周,2012-09-05,14.71,元/公斤,2.57,元/公斤,4.46,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-09-11_t20120911_2927298.txt,data/raw/moa_xm_weekly_articles/article_html/2012-09-11_t20120911_2927298.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201209/t20120904_2921214.htm,2012年8月份最后1周畜产品和饲料集贸市场价格情况,2012-09-04,8月最后一周,2012-08-29,14.64,元/公斤,2.57,元/公斤,4.36,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-09-04_t20120904_2921214.txt,data/raw/moa_xm_weekly_articles/article_html/2012-09-04_t20120904_2921214.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201208/t20120830_2901489.htm,2012年8月份第4周畜产品和饲料集贸市场价格情况,2012-08-30,8月第4周,2012-08-22,14.49,元/公斤,2.56,元/公斤,4.26,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-08-30_t20120830_2901489.txt,data/raw/moa_xm_weekly_articles/article_html/2012-08-30_t20120830_2901489.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201208/t20120821_2862273.htm,2012年8月份第3周畜产品和饲料集贸市场价格情况,2012-08-21,8月第3周,2012-08-15,14.27,元/公斤,2.55,元/公斤,4.19,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-08-21_t20120821_2862273.txt,data/raw/moa_xm_weekly_articles/article_html/2012-08-21_t20120821_2862273.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201208/t20120815_2825708.htm,2012年8月份第2周畜产品和饲料集贸市场价格情况,2012-08-15,8月第2周,2012-08-08,14.05,元/公斤,2.54,元/公斤,4.13,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-08-15_t20120815_2825708.txt,data/raw/moa_xm_weekly_articles/article_html/2012-08-15_t20120815_2825708.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201208/t20120808_2819624.htm,2012年8月份第1周畜产品和饲料集贸市场价格情况,2012-08-08,8月第1周,2012-08-01,13.94,元/公斤,2.54,元/公斤,4.07,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-08-08_t20120808_2819624.txt,data/raw/moa_xm_weekly_articles/article_html/2012-08-08_t20120808_2819624.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201208/t20120801_2813102.htm,2012年7月份第4周畜产品和饲料集贸市场价格情况,2012-08-01,7月第4周,2012-07-25,13.92,元/公斤,2.53,元/公斤,3.96,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-08-01_t20120801_2813102.txt,data/raw/moa_xm_weekly_articles/article_html/2012-08-01_t20120801_2813102.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201207/t20120725_2804259.htm,2012年7月份第3周畜产品和饲料集贸市场价格情况,2012-07-25,7月第3周,2012-07-18,13.98,元/公斤,2.52,元/公斤,3.85,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-07-25_t20120725_2804259.txt,data/raw/moa_xm_weekly_articles/article_html/2012-07-25_t20120725_2804259.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201207/t20120718_2789896.htm,2012年7月份第2周畜产品和饲料集贸市场价格情况,2012-07-18,7月第2周,2012-07-11,14.02,元/公斤,2.5,元/公斤,3.77,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-07-18_t20120718_2789896.txt,data/raw/moa_xm_weekly_articles/article_html/2012-07-18_t20120718_2789896.html,ok,
