article_url,title,publish_date,week_label,collect_date,live_hog_price,live_hog_price_unit,corn_price,corn_price_unit,soymeal_price,soymeal_price_unit,parsing_method,raw_text_path,raw_html_path,validation_flag,validation_notes
https://www.moa.gov.cn/gk/jcyj/xm/201207/t20120710_2783058.htm,2012年7月份第1周畜产品和饲料集贸市场价格情况,2012-07-10,7月第1周,2012-07-04,14.08,元/公斤,2.5,元/公斤,3.72,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-07-10_t20120710_2783058.txt,data/raw/moa_xm_weekly_articles/article_html/2012-07-10_t20120710_2783058.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201207/t20120704_2777731.htm,2012年6月份第4周畜产品和饲料集贸市场价格情况,2012-07-04,6月第4周,2012-06-27,14.1,元/公斤,2.49,元/公斤,3.69,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-07-04_t20120704_2777731.txt,data/raw/moa_xm_weekly_articles/article_html/2012-07-04_t20120704_2777731.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201206/t20120627_2771894.htm,2012年6月份第3周畜产品和饲料集贸市场价格情况,2012-06-27,6月第3周,2012-06-20,14.14,元/公斤,2.49,元/公斤,3.68,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-06-27_t20120627_2771894.txt,data/raw/moa_xm_weekly_articles/article_html/2012-06-27_t20120627_2771894.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201206/t20120620_2766652.htm,2012年6月份第2周畜产品和饲料集贸市场价格情况,2012-06-20,6月第2周,2012-06-13,14.04,元/公斤,2.48,元/公斤,3.67,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-06-20_t20120620_2766652.txt,data/raw/moa_xm_weekly_articles/article_html/2012-06-20_t20120620_2766652.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201206/t20120613_2757154.htm,2012年6月份第1周畜产品和饲料集贸市场价格情况,2012-06-13,6月第1周,2012-06-06,13.92,元/公斤,2.48,元/公斤,3.66,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-06-13_t20120613_2757154.txt,data/raw/moa_xm_weekly_articles/article_html/2012-06-13_t20120613_2757154.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201206/t20120606_2751476.htm,2012年5月份最后1周畜产品和饲料集贸市场价格情况,2012-06-06,5月最后一周,2012-05-30,13.97,元/公斤,2.47,元/公斤,3.67,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-06-06_t20120606_2751476.txt,data/raw/moa_xm_weekly_articles/article_html/2012-06-06_t20120606_2751476.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201205/t20120531_2703302.htm,2012年5月份第4周畜产品和饲料集贸市场价格情况,2012-05-31,5月第4周,2012-05-23,14.09,元/公斤,2.46,元/公斤,3.68,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-05-31_t20120531_2703302.txt,data/raw/moa_xm_weekly_articles/article_html/2012-05-31_t20120531_2703302.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201205/t20120523_2633126.htm,2012年5月份第3周畜产品和饲料集贸市场价格情况,2012-05-23,5月第3周,2012-05-16,14.21,元/公斤,2.46,元/公斤,3.69,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-05-23_t20120523_2633126.txt,data/raw/moa_xm_weekly_articles/article_html/2012-05-23_t20120523_2633126.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201205/t20120517_2627743.htm,2012年5月份第2周畜产品和饲料集贸市场价格情况,2012-05-17,5月第2周,2012-05-09,14.41,元/公斤,2.45,元/公斤,3.7,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-05-17_t20120517_2627743.txt,data/raw/moa_xm_weekly_articles/article_html/2012-05-17_t20120517_2627743.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201205/t20120510_2621844.htm,2012年5月份第1周畜产品和饲料集贸市场价格情况,2012-05-10,5月第1周,2012-05-02,14.55,元/公斤,2.44,元/公斤,3.69,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-05-10_t20120510_2621844.txt,data/raw/moa_xm_weekly_articles/article_html/2012-05-10_t20120510_2621844.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201205/t20120502_2615664.htm,2012年4月份第4周畜产品和饲料集贸市场价格情况,2012-05-02,4月第4周,2012-04-25,14.6,元/公斤,2.44,元/公斤,3.68,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-05-02_t20120502_2615664.txt,data/raw/moa_xm_weekly_articles/article_html/2012-05-02_t20120502_2615664.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201204/t20120425_2610664.htm,2012年4月份第3周畜产品和饲料集贸市场价格情况,2012-04-25,4月第3周,2012-04-18,14.69,元/公斤,2.43,元/公斤,3.65,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-04-25_t20120425_2610664.txt,data/raw/moa_xm_weekly_articles/article_html/2012-04-25_t20120425_2610664.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201204/t20120417_2604955.htm,2012年4月份第2周畜产品和饲料集贸市场价格情况,2012-04-17,4月第2周,2012-04-11,14.82,元/公斤,2.41,元/公斤,3.62,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-04-17_t20120417_2604955.txt,data/raw/moa_xm_weekly_articles/article_html/2012-04-17_t20120417_2604955.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201204/t20120411_2600351.htm,2012年4月份第1周畜产品和饲料集贸市场价格情况,2012-04-11,4月第1周,2012-04-04,15.09,元/公斤,2.4,元/公斤,3.57,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-04-11_t20120411_2600351.txt,data/raw/moa_xm_weekly_articles/article_html/2012-04-11_t20120411_2600351.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201204/t20120401_2552912.htm,2012年3月份第4周畜产品和饲料集贸市场价格情况,2012-04-01,3月第4周,2012-03-28,15.46,元/公斤,2.39,元/公斤,3.53,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-04-01_t20120401_2552912.txt,data/raw/moa_xm_weekly_articles/article_html/2012-04-01_t20120401_2552912.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201203/t20120328_2547537.htm,2012年3月份第3周畜产品和饲料集贸市场价格情况,2012-03-28,3月第3周,2012-03-21,15.73,元/公斤,2.37,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-03-28_t20120328_2547537.txt,data/raw/moa_xm_weekly_articles/article_html/2012-03-28_t20120328_2547537.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201203/t20120322_2515471.htm,2012年3月份第2周畜产品和饲料集贸市场价格情况,2012-03-22,3月第2周,2012-03-14,15.96,元/公斤,2.36,元/公斤,3.5,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-03-22_t20120322_2515471.txt,data/raw/moa_xm_weekly_articles/article_html/2012-03-22_t20120322_2515471.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201203/t20120316_2511485.htm,2012年3月份第1周畜产品和饲料集贸市场价格情况,2012-03-16,3月第1周,2012-03-07,16.17,元/公斤,2.36,元/公斤,3.48,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-03-16_t20120316_2511485.txt,data/raw/moa_xm_weekly_articles/article_html/2012-03-16_t20120316_2511485.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201203/t20120308_2499080.htm,2012年2月份最后1周畜产品和饲料集贸市场价格情况,2012-03-08,2月最后一周,2012-02-29,16.44,元/公斤,2.35,元/公斤,3.47,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-03-08_t20120308_2499080.txt,data/raw/moa_xm_weekly_articles/article_html/2012-03-08_t20120308_2499080.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201203/t20120301_2494266.htm,2012年2月份第4周畜产品和饲料集贸市场价格情况,2012-03-01,2月第4周,2012-02-22,16.77,元/公斤,2.35,元/公斤,3.47,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-03-01_t20120301_2494266.txt,data/raw/moa_xm_weekly_articles/article_html/2012-03-01_t20120301_2494266.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201202/t20120222_2486721.htm,2012年2月份第3周畜产品和饲料集贸市场价格情况,2012-02-22,2月第3周,2012-02-15,17.16,元/公斤,2.35,元/公斤,3.46,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-02-22_t20120222_2486721.txt,data/raw/moa_xm_weekly_articles/article_html/2012-02-22_t20120222_2486721.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201202/t20120214_2481142.htm,2012年2月份第2周畜产品和饲料集贸市场价格情况,2012-02-14,2月第2周,2012-02-08,17.45,元/公斤,2.35,元/公斤,3.44,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-02-14_t20120214_2481142.txt,data/raw/moa_xm_weekly_articles/article_html/2012-02-14_t20120214_2481142.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201202/t20120209_2478495.htm,2012年2月份第1周畜产品和饲料集贸市场价格情况,2012-02-09,2月第1周,2012-02-01,17.7,元/公斤,2.35,元/公斤,3.44,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-02-09_t20120209_2478495.txt,data/raw/moa_xm_weekly_articles/article_html/2012-02-09_t20120209_2478495.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201202/t20120206_2475471.htm,2012年1月份第4周畜产品和饲料集贸市场价格情况,2012-02-06,1月第4周,2012-01-29,17.75,元/公斤,2.35,元/公斤,3.44,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2012-02-06_t20120206_2475471.txt,data/raw/moa_xm_weekly_articles/article_html/2012-02-06_t20120206_2475471.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201201/t20120117_2458212.htm,2012年1月份第2周畜产品和饲料集贸市场价格情况,2012-01-17,1月第2周,2012-01-11,17.62,元/公斤,2.35,元/公斤,3.42,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-01-17_t20120117_2458212.txt,data/raw/moa_xm_weekly_articles/article_html/2012-01-17_t20120117_2458212.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201201/t20120113_2456797.htm,2012年1月份第1周畜产品和饲料集贸市场价格情况,2012-01-13,1月第1周,2012-01-04,17.47,元/公斤,2.35,元/公斤,3.41,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-01-13_t20120113_2456797.txt,data/raw/moa_xm_weekly_articles/article_html/2012-01-13_t20120113_2456797.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201201/t20120111_2455457.htm,12月份第4周畜产品和饲料集贸市场价格情况,2012-01-11,12月第4周,2012-12-28,17.35,元/公斤,2.35,元/公斤,3.41,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2012-01-11_t20120111_2455457.txt,data/raw/moa_xm_weekly_articles/article_html/2012-01-11_t20120111_2455457.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201112/t20111228_2446744.htm,12月份第3周畜产品和饲料集贸市场价格情况,2011-12-28,12月第3周,2011-12-21,17.28,元/公斤,2.35,元/公斤,3.42,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-12-28_t20111228_2446744.txt,data/raw/moa_xm_weekly_articles/article_html/2011-12-28_t20111228_2446744.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201112/t20111227_2443592.htm,12月份第2周畜产品和饲料集贸市场价格情况,2011-12-27,12月第2周,2011-12-14,17.06,元/公斤,2.36,元/公斤,3.42,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-12-27_t20111227_2443592.txt,data/raw/moa_xm_weekly_articles/article_html/2011-12-27_t20111227_2443592.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201112/t20111215_2436479.htm,12月份第1周畜产品和饲料集贸市场价格情况,2011-12-15,12月第1周,2011-12-07,16.89,元/公斤,2.36,元/公斤,3.44,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-12-15_t20111215_2436479.txt,data/raw/moa_xm_weekly_articles/article_html/2011-12-15_t20111215_2436479.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201112/t20111207_2425073.htm,11月份最后1周畜产品和饲料集贸市场价格情况,2011-12-07,11月最后一周,2011-11-30,16.91,元/公斤,2.37,元/公斤,3.46,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-12-07_t20111207_2425073.txt,data/raw/moa_xm_weekly_articles/article_html/2011-12-07_t20111207_2425073.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201111/t20111124_2417275.htm,11月份第3周畜产品和饲料集贸市场价格情况,2011-11-24,11月第3周,2011-11-16,17.31,元/公斤,2.39,元/公斤,3.51,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-11-24_t20111124_2417275.txt,data/raw/moa_xm_weekly_articles/article_html/2011-11-24_t20111124_2417275.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201111/t20111109_2406569.htm,11月份第1周畜产品和饲料集贸市场价格情况,2011-11-09,11月第1周,2011-11-02,17.86,元/公斤,2.41,元/公斤,3.54,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2011-11-09_t20111109_2406569.txt,data/raw/moa_xm_weekly_articles/article_html/2011-11-09_t20111109_2406569.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201111/t20111103_2393534.htm,10月份第4周畜产品和饲料集贸市场价格情况,2011-11-03,10月第4周,2011-10-26,18.33,元/公斤,2.42,元/公斤,3.55,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-11-03_t20111103_2393534.txt,data/raw/moa_xm_weekly_articles/article_html/2011-11-03_t20111103_2393534.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201110/t20111031_2390246.htm,10月份第3周畜产品和饲料集贸市场价格情况,2011-10-31,10月第3周,2011-10-19,18.78,元/公斤,2.44,元/公斤,3.57,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-10-31_t20111031_2390246.txt,data/raw/moa_xm_weekly_articles/article_html/2011-10-31_t20111031_2390246.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201109/t20110921_2293102.htm,9月份第2周畜产品和饲料集贸市场价格情况,2011-09-21,9月第2周,2011-09-14,19.75,元/公斤,2.44,元/公斤,3.62,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-09-21_t20110921_2293102.txt,data/raw/moa_xm_weekly_articles/article_html/2011-09-21_t20110921_2293102.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201109/t20110916_2269251.htm,9月份第1周畜产品和饲料集贸市场价格情况,2011-09-16,9月第1周,2011-09-07,19.75,元/公斤,2.42,元/公斤,3.62,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-09-16_t20110916_2269251.txt,data/raw/moa_xm_weekly_articles/article_html/2011-09-16_t20110916_2269251.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201109/t20110908_2201229.htm,8月份最后1周畜产品和饲料集贸市场价格情况,2011-09-08,8月最后一周,2011-08-31,19.64,元/公斤,2.41,元/公斤,3.62,元/公斤,table,data/raw/moa_xm_weekly_articles/article_text/2011-09-08_t20110908_2201229.txt,data/raw/moa_xm_weekly_articles/article_html/2011-09-08_t20110908_2201229.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201108/t20110831_2195714.htm,8月份第4周畜产品和饲料集贸市场价格情况,2011-08-31,8月第4周,,19.45,元/公斤,2.4,元/公斤,3.6,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-08-31_t20110831_2195714.txt,data/raw/moa_xm_weekly_articles/article_html/2011-08-31_t20110831_2195714.html,ok,collect_date_missing
https://www.moa.gov.cn/gk/jcyj/xm/201108/t20110823_2181449.htm,8月份第2周畜产品和饲料集贸市场价格情况,2011-08-23,8月第2周,2011-08-10,19.2,元/公斤,2.39,元/公斤,3.6,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-08-23_t20110823_2181449.txt,data/raw/moa_xm_weekly_articles/article_html/2011-08-23_t20110823_2181449.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201108/t20110808_2104770.htm,7月份第4周畜产品和饲料集贸市场价格情况,2011-08-08,7月第4周,2011-07-27,18.95,元/公斤,2.37,元/公斤,3.59,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-08-08_t20110808_2104770.txt,data/raw/moa_xm_weekly_articles/article_html/2011-08-08_t20110808_2104770.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201107/t20110728_2072588.htm,7月份第3周畜产品和饲料集贸市场价格情况,2011-07-28,7月第3周,2011-07-20,18.95,元/公斤,2.36,元/公斤,3.58,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-07-28_t20110728_2072588.txt,data/raw/moa_xm_weekly_articles/article_html/2011-07-28_t20110728_2072588.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201107/t20110720_2064681.htm,7月份第2周畜产品和饲料集贸市场价格情况,2011-07-20,7月第2周,2011-07-13,19.07,元/公斤,2.34,元/公斤,3.56,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-07-20_t20110720_2064681.txt,data/raw/moa_xm_weekly_articles/article_html/2011-07-20_t20110720_2064681.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201107/t20110715_2056571.htm,7月份第1周畜产品和饲料集贸市场价格情况,2011-07-15,7月第1周,2011-07-06,18.94,元/公斤,2.33,元/公斤,3.55,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-07-15_t20110715_2056571.txt,data/raw/moa_xm_weekly_articles/article_html/2011-07-15_t20110715_2056571.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201107/t20110707_2047634.htm,6月份最后1周畜产品和饲料集贸市场价格情况,2011-07-07,6月最后一周,2011-06-29,18.58,元/公斤,2.32,元/公斤,3.54,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-07-07_t20110707_2047634.txt,data/raw/moa_xm_weekly_articles/article_html/2011-07-07_t20110707_2047634.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201106/t20110630_2042568.htm,6月份第4周畜产品和饲料集贸市场价格情况,2011-06-30,6月第4周,2011-06-22,18.06,元/公斤,2.3,元/公斤,3.53,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-06-30_t20110630_2042568.txt,data/raw/moa_xm_weekly_articles/article_html/2011-06-30_t20110630_2042568.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201106/t20110624_2036998.htm,6月份第3周畜产品和饲料集贸市场价格情况,2011-06-24,6月第3周,2011-06-15,17.39,元/公斤,2.28,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-06-24_t20110624_2036998.txt,data/raw/moa_xm_weekly_articles/article_html/2011-06-24_t20110624_2036998.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201106/t20110620_2032968.htm,6月份第2周畜产品和饲料集贸市场价格情况,2011-06-20,6月第2周,2011-06-08,17.0,元/公斤,2.27,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-06-20_t20110620_2032968.txt,data/raw/moa_xm_weekly_articles/article_html/2011-06-20_t20110620_2032968.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201106/t20110614_2029550.htm,6月份第1周畜产品和饲料集贸市场价格情况,2011-06-14,6月第1周,2011-06-01,16.68,元/公斤,2.25,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-06-14_t20110614_2029550.txt,data/raw/moa_xm_weekly_articles/article_html/2011-06-14_t20110614_2029550.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201106/t20110601_2005636.htm,5月份第4周畜产品和饲料集贸市场价格情况,2011-06-01,5月第4周,2011-05-25,16.06,元/公斤,2.24,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-06-01_t20110601_2005636.txt,data/raw/moa_xm_weekly_articles/article_html/2011-06-01_t20110601_2005636.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201105/t20110530_2002980.htm,5月份第3周畜产品和饲料集贸市场价格情况,2011-05-30,5月第3周,2011-05-18,15.63,元/公斤,2.22,元/公斤,3.52,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-05-30_t20110530_2002980.txt,data/raw/moa_xm_weekly_articles/article_html/2011-05-30_t20110530_2002980.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201104/t20110421_1975230.htm,4月份第2周畜产品和饲料集贸市场价格情况,2011-04-21,4月第2周,2011-04-13,15.05,元/公斤,2.18,元/公斤,3.61,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-04-21_t20110421_1975230.txt,data/raw/moa_xm_weekly_articles/article_html/2011-04-21_t20110421_1975230.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201104/t20110413_1967908.htm,4月份第1周畜产品和饲料集贸市场价格情况,2011-04-13,4月第1周,2011-04-06,14.99,元/公斤,2.18,元/公斤,3.61,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-04-13_t20110413_1967908.txt,data/raw/moa_xm_weekly_articles/article_html/2011-04-13_t20110413_1967908.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201103/t20110330_1958175.htm,3月份第4周畜产品和饲料集贸市场价格情况,2011-03-30,3月第4周,2011-03-23,14.78,元/公斤,2.17,元/公斤,3.64,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-03-30_t20110330_1958175.txt,data/raw/moa_xm_weekly_articles/article_html/2011-03-30_t20110330_1958175.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201103/t20110322_1952113.htm,3月份第3周畜产品和饲料集贸市场价格情况,2011-03-22,3月第3周,2011-03-16,14.81,元/公斤,2.17,元/公斤,3.67,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-03-22_t20110322_1952113.txt,data/raw/moa_xm_weekly_articles/article_html/2011-03-22_t20110322_1952113.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201103/t20110317_1948987.htm,3月份第2周畜产品和饲料集贸市场价格情况,2011-03-17,3月第2周,2011-03-09,14.74,元/公斤,2.16,元/公斤,3.69,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-03-17_t20110317_1948987.txt,data/raw/moa_xm_weekly_articles/article_html/2011-03-17_t20110317_1948987.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201103/t20110302_1835163.htm,2月份第4周畜产品和饲料集贸市场价格情况,2011-03-02,2月第4周,2011-02-23,14.55,元/公斤,2.14,元/公斤,3.71,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-03-02_t20110302_1835163.txt,data/raw/moa_xm_weekly_articles/article_html/2011-03-02_t20110302_1835163.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201102/t20110221_1822511.htm,2月份第3周畜产品和饲料集贸市场价格情况,2011-02-21,2月第3周,2011-02-16,14.38,元/公斤,2.13,元/公斤,3.71,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-02-21_t20110221_1822511.txt,data/raw/moa_xm_weekly_articles/article_html/2011-02-21_t20110221_1822511.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201102/t20110214_1818808.htm,2月份第2周畜产品和饲料集贸市场价格情况,2011-02-14,2月第2周,2011-02-09,14.27,元/公斤,2.12,元/公斤,3.7,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-02-14_t20110214_1818808.txt,data/raw/moa_xm_weekly_articles/article_html/2011-02-14_t20110214_1818808.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201101/t20110128_1814789.htm,1月份第3周畜产品和饲料集贸市场价格情况,2011-01-28,1月第3周,2011-01-19,13.93,元/公斤,2.11,元/公斤,3.68,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-01-28_t20110128_1814789.txt,data/raw/moa_xm_weekly_articles/article_html/2011-01-28_t20110128_1814789.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201101/t20110121_1811220.htm,1月份第2周畜产品和饲料集贸市场价格情况,2011-01-21,1月第2周,2011-01-12,13.8,元/公斤,2.11,元/公斤,3.67,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-01-21_t20110121_1811220.txt,data/raw/moa_xm_weekly_articles/article_html/2011-01-21_t20110121_1811220.html,ok,
https://www.moa.gov.cn/gk/jcyj/xm/201101/t20110114_1807332.htm,1月份第1周畜产品和饲料集贸市场价格情况,2011-01-14,1月第1周,2011-01-05,13.71,元/公斤,2.11,元/公斤,3.66,元/公斤,regex,data/raw/moa_xm_weekly_articles/article_text/2011-01-14_t20110114_1807332.txt,data/raw/moa_xm_weekly_articles/article_html/2011-01-14_t20110114_1807332.html,ok,
