week_start,week_end,target_price_median,target_price_mean,target_price_last,target_price_min,target_price_max,target_last_year_price_mean,target_mom_pct_mean,obs_days,valid_days,missing_ratio,target_source,target_status,is_source_gap,is_holiday_gap,is_boundary_week,target_notes
2023-06-19,2023-06-25,14.205,14.185,13.93,13.93,14.4,17.0075,-0.00165,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-06-26,2023-07-02,13.88,13.912,13.87,13.8,14.04,18.78,-0.00258,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-07-03,2023-07-09,14.05,14.016,13.9,13.9,14.08,21.286,-0.0034000000000000002,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-07-10,2023-07-16,13.940000000000001,13.9475,13.8,13.8,14.11,21.947499999999998,-0.0036249999999999998,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-07-17,2023-07-23,13.9,13.91,13.9,13.7,14.1,21.928,-0.00364,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-07-24,2023-07-30,15.2,15.057999999999998,15.6,14.27,15.6,21.726000000000003,-0.00306,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-07-31,2023-08-06,16.765,16.7175,16.4,16.0,17.34,22.115,-0.002425,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-08-07,2023-08-13,17.25,17.306,17.2,16.95,17.8,21.951999999999998,-0.00212,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-08-14,2023-08-20,17.07,17.092000000000002,17.17,16.93,17.29,21.958,-0.0022199999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-08-21,2023-08-27,16.93,16.952,17.2,16.76,17.2,22.534,-0.00248,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-08-28,2023-09-03,17.2,17.23,17.2,17.12,17.4,22.7075,-0.0024,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-09-04,2023-09-10,16.7,16.714,16.7,16.57,17.0,22.782,-0.00266,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-09-11,2023-09-17,16.5,16.5375,16.75,16.4,16.75,22.68,-0.0027,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-09-18,2023-09-24,16.2,16.125,16.3,15.8,16.3,23.2825,-0.003075,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-09-25,2023-10-01,15.975000000000001,15.975000000000001,16.05,15.9,16.05,23.745,-0.0033,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2023-10-02,2023-10-08,16.0,16.0,15.6,15.6,16.4,25.625,-0.00375,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2023-10-09,2023-10-15,15.26,15.335999999999999,15.26,15.2,15.7,25.988,-0.00408,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-10-16,2023-10-22,15.325,15.2575,15.33,15.0,15.38,27.8975,-0.0045249999999999995,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-10-23,2023-10-29,14.47,14.386000000000001,13.8,13.8,14.63,27.426,-0.00476,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-10-30,2023-11-05,13.6,13.54,13.6,13.16,13.8,26.122500000000002,-0.004825,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-11-06,2023-11-12,13.13,13.443333333333333,13.13,13.0,14.2,24.7,-0.004566666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2023-11-13,2023-11-19,13.8,13.818000000000001,14.29,13.4,14.29,24.442,-0.00436,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-11-20,2023-11-26,14.2,14.124,13.97,13.8,14.4,22.984,-0.0038400000000000005,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-11-27,2023-12-03,13.8,13.882,14.0,13.45,14.36,21.857999999999997,-0.00364,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-12-04,2023-12-10,13.62,13.591999999999999,13.37,13.37,13.83,22.236,-0.00388,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-12-11,2023-12-17,13.93,14.012,14.24,13.73,14.31,18.928,-0.00258,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-12-18,2023-12-24,14.57,14.518,14.47,14.09,14.86,16.375999999999998,-0.0010999999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2023-12-25,2023-12-31,14.5,14.526666666666666,14.73,14.35,14.73,17.143333333333334,-0.0014999999999999998,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-01-01,2024-01-07,14.46,14.453333333333333,14.46,14.4,14.5,15.49,-0.0006666666666666666,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-01-08,2024-01-14,14.4,14.446000000000002,14.23,14.23,14.8,15.02,-0.00037999999999999997,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-01-15,2024-01-21,14.37,14.354,14.43,14.17,14.6,15.084,-0.00047999999999999996,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2024-01-22,2024-01-28,14.9,14.76,15.08,14.2,15.08,15.6,-0.00056,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2024-01-29,2024-02-04,17.47,17.137999999999998,17.47,16.0,18.0,14.062000000000001,0.0021999999999999997,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2024-02-05,2024-02-11,16.8,16.900000000000002,16.0,16.0,17.9,14.126666666666667,0.0019666666666666665,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2024-02-12,2024-02-18,16.2,16.2,16.2,16.2,16.2,15.38,0.0005,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2024-02-19,2024-02-25,14.6,14.526,14.3,14.13,14.8,15.663999999999998,-0.00074,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2024-02-26,2024-03-03,14.43,14.506666666666666,14.36,14.36,14.73,15.703333333333333,-0.0007666666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-03-04,2024-03-10,14.43,14.430000000000001,14.43,14.2,14.67,15.846,-0.00088,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-03-11,2024-03-17,14.6,14.668000000000001,14.74,14.2,15.4,15.248,-0.00038,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-03-18,2024-03-24,15.0,14.968,15.15,14.53,15.4,15.306000000000001,-0.00022,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-03-25,2024-03-31,15.3,15.3325,15.2,15.2,15.53,14.932500000000001,0.0003,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-04-01,2024-04-07,15.285,15.24,15.35,15.04,15.35,14.557500000000001,0.000475,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-04-08,2024-04-14,15.2,15.209999999999999,15.0,15.0,15.53,14.366,0.0006000000000000001,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-04-15,2024-04-21,15.0,14.9875,15.0,14.8,15.15,14.055,0.00065,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-04-22,2024-04-28,15.07,15.06,15.07,14.93,15.16,14.793333333333335,0.00018333333333333334,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-04-29,2024-05-05,14.934999999999999,14.934999999999999,14.92,14.92,14.95,14.975000000000001,-5e-05,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2024-05-06,2024-05-12,14.785,14.795,14.8,14.53,15.08,14.44,0.00025,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-05-13,2024-05-19,15.07,15.116,15.37,15.0,15.37,14.394,0.00048000000000000007,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-05-20,2024-05-26,15.9,16.0325,16.8,15.53,16.8,14.285,0.001225,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-05-27,2024-06-02,16.965,17.0825,16.73,16.6,17.8,14.4575,0.0018,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-06-03,2024-06-09,18.15,18.2075,18.23,17.8,18.73,14.43,0.0026,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-06-10,2024-06-16,18.950000000000003,18.905,18.6,18.6,19.12,14.219999999999999,0.0033,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-06-17,2024-06-23,18.625,18.634999999999998,18.49,18.49,18.8,14.3175,0.003025,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-06-24,2024-06-30,18.0,17.954,17.97,17.67,18.13,13.959999999999999,0.0028799999999999997,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-07-01,2024-07-07,18.4,18.439999999999998,18.8,18.13,18.8,13.844,0.00332,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-07-08,2024-07-14,18.775,18.7425,18.75,18.52,18.9,13.955,0.003425,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-07-15,2024-07-21,19.185000000000002,19.2175,19.1,19.1,19.4,13.975,0.00375,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-07-22,2024-07-28,19.44,19.21666666666667,19.51,18.7,19.51,14.479999999999999,0.0032999999999999995,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-07-29,2024-08-04,19.32,19.384,19.53,19.2,19.6,16.21,0.002,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-08-05,2024-08-11,20.5,20.274,20.5,19.73,20.57,17.157999999999998,0.00182,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-08-12,2024-08-18,21.07,21.056,20.87,20.6,21.62,16.956,0.0024000000000000002,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-08-19,2024-08-25,20.4,20.423333333333332,20.4,20.2,20.67,16.936666666666667,0.0020666666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-08-26,2024-09-01,19.875,19.927500000000002,19.8,19.76,20.2,17.045,0.0017,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-09-02,2024-09-08,20.0,20.0075,19.73,19.73,20.3,16.63,0.002025,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-09-09,2024-09-15,20.0,19.922,20.0,19.57,20.31,16.444,0.0021,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-09-16,2024-09-22,18.8,18.91,18.8,18.7,19.23,16.233333333333334,0.0016333333333333332,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-09-23,2024-09-29,17.93,18.046,17.9,17.8,18.4,16.264,0.0010999999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-09-30,2024-10-06,,,,,,,,0,0,1.0,soozhu_henan_hog_daily,empty_week,True,True,False,week_missing; holiday_window
2024-10-07,2024-10-13,18.45,18.214,18.45,17.5,18.73,15.278,0.0019,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2024-10-14,2024-10-20,17.87,17.887999999999998,17.8,17.4,18.27,15.282,0.00172,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-10-21,2024-10-27,17.4,17.4725,17.72,17.37,17.72,14.6075,0.001975,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-10-28,2024-11-03,17.0,17.106,17.0,16.88,17.4,13.669999999999998,0.00252,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-11-04,2024-11-10,16.8,16.71,16.35,16.35,17.0,13.974,0.00196,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-11-11,2024-11-17,16.5,16.466,16.6,16.23,16.6,13.969999999999999,0.0018,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-11-18,2024-11-24,16.28,16.30333333333333,16.28,15.93,16.7,14.533333333333333,0.0012333333333333335,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-11-25,2024-12-01,16.35,16.396,16.35,16.28,16.6,14.080000000000002,0.0016399999999999997,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-12-02,2024-12-08,15.16,15.366666666666667,15.14,15.14,15.8,13.846666666666666,0.0010666666666666665,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2024-12-09,2024-12-15,15.52,15.505,15.4,15.3,15.68,13.8525,0.0012,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-12-16,2024-12-22,15.4,15.415,15.38,15.33,15.53,14.620000000000001,0.00055,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-12-23,2024-12-29,15.52,15.528,15.52,15.36,15.69,14.632,0.0006200000000000001,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2024-12-30,2025-01-05,15.875,15.7875,15.89,15.4,16.0,14.4375,0.000925,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-01-06,2025-01-12,16.415,16.425,16.38,16.34,16.53,14.245,0.001525,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-01-13,2025-01-19,16.175,16.3675,16.3,15.85,17.27,14.16,0.001575,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-01-20,2025-01-26,16.45,16.47,16.38,16.32,16.6,14.565999999999999,0.0013,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2025-01-27,2025-02-02,17.6,17.6,17.6,17.6,17.6,15.6,0.0013,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2025-02-03,2025-02-09,15.600000000000001,15.6375,15.45,15.45,15.9,15.895,-0.00015000000000000001,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2025-02-10,2025-02-16,,,,,,,,4,0,1.0,soozhu_henan_hog_daily,empty_week,True,True,False,week_missing; holiday_window
2025-02-17,2025-02-23,14.69,14.686000000000002,14.71,14.53,14.9,14.488,0.00015999999999999999,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2025-02-24,2025-03-02,14.53,14.557999999999998,14.58,14.5,14.68,14.02,0.00037999999999999997,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-03-03,2025-03-09,14.2,14.2,14.27,14.13,14.27,14.39,-0.0001,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-03-10,2025-03-16,,,,,,,,0,0,1.0,soozhu_henan_hog_daily,empty_week,True,False,False,week_missing
2025-03-17,2025-03-23,14.58,14.573333333333332,14.34,14.34,14.8,14.896666666666667,-0.00023333333333333333,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-03-24,2025-03-30,14.21,14.254,14.2,14.19,14.38,15.307999999999998,-0.00068,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-03-31,2025-04-06,14.25,14.253333333333336,14.3,14.21,14.3,15.170000000000002,-0.0006,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-04-07,2025-04-13,14.18,14.15,14.24,14.0,14.24,15.2425,-0.000725,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-04-14,2025-04-20,14.7,14.7,14.7,14.7,14.7,15.26,-0.0004,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-04-21,2025-04-27,14.355,14.354999999999999,14.31,14.29,14.44,15.176666666666668,-0.00055,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-04-28,2025-05-04,14.31,14.31,14.31,14.31,14.31,15.01,-0.0005,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2025-05-05,2025-05-11,14.36,14.363333333333335,14.27,14.27,14.46,14.983333333333334,-0.0004,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2025-05-12,2025-05-18,14.39,14.353333333333333,14.39,14.27,14.4,15.236666666666666,-0.0005666666666666666,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-05-19,2025-05-25,14.31,14.306000000000001,14.4,14.22,14.4,16.106,-0.0010999999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-05-26,2025-06-01,14.2,14.272,14.6,14.07,14.6,17.29,-0.0017399999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-06-02,2025-06-08,14.2,14.1125,14.2,13.8,14.25,18.61,-0.0024000000000000002,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-06-09,2025-06-15,14.0,13.984,14.2,13.68,14.2,18.98,-0.00264,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-06-16,2025-06-22,13.78,13.746,13.89,13.63,13.89,18.778,-0.00268,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-06-23,2025-06-29,13.92,13.9975,14.25,13.9,14.25,17.71,-0.0021,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-06-30,2025-07-06,14.24,14.29,14.43,14.2,14.43,18.30333333333333,-0.002166666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-07-07,2025-07-13,14.36,14.282,14.36,13.9,14.52,18.61,-0.00232,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-07-14,2025-07-20,14.225,14.2275,14.18,14.16,14.3,19.0275,-0.0025,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-07-21,2025-07-27,14.22,14.206,14.05,14.05,14.45,18.966,-0.00252,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-07-28,2025-08-03,14.0,13.976666666666667,14.0,13.82,14.11,19.203333333333333,-0.002733333333333333,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-08-04,2025-08-10,13.53,13.552000000000001,13.47,13.44,13.75,20.124000000000002,-0.00326,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-08-11,2025-08-17,13.375,13.3775,13.4,13.34,13.42,20.884999999999998,-0.003575,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-08-18,2025-08-24,13.254999999999999,13.254999999999999,13.2,13.2,13.31,20.310000000000002,-0.0035,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-08-25,2025-08-31,13.4,13.435999999999998,13.6,13.36,13.6,19.714,-0.0031600000000000005,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-09-01,2025-09-07,13.43,13.413333333333332,13.44,13.37,13.44,19.896666666666665,-0.0032666666666666664,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-09-08,2025-09-14,13.149999999999999,13.149999999999999,13.01,13.01,13.29,19.565,-0.0032500000000000003,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-09-15,2025-09-21,13.07,13.003333333333332,12.77,12.77,13.17,19.186666666666667,-0.0032333333333333333,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-09-22,2025-09-28,12.49,12.38,12.57,12.08,12.57,17.966666666666665,-0.0031,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-09-29,2025-10-05,12.1,12.1,12.1,12.1,12.1,17.9,-0.0032,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2025-10-06,2025-10-12,11.29,11.18,10.73,10.73,11.52,18.09,-0.003833333333333333,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2025-10-13,2025-10-19,11.0,10.979999999999999,11.0,10.64,11.3,17.716666666666665,-0.0038,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-10-20,2025-10-26,11.5,11.486666666666666,11.5,11.41,11.55,17.45,-0.0034333333333333334,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-10-27,2025-11-02,12.25,12.25,12.3,12.2,12.3,17.16,-0.00285,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-11-03,2025-11-09,11.68,11.68,11.68,11.68,11.68,17.13,-0.0032,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-11-10,2025-11-16,11.48,11.466666666666667,11.48,11.32,11.6,16.636666666666667,-0.0031,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-11-17,2025-11-23,11.344999999999999,11.344999999999999,11.37,11.32,11.37,16.130000000000003,-0.00295,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-11-24,2025-11-30,10.9,10.936666666666667,10.72,10.72,11.19,16.376666666666665,-0.0032999999999999995,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-12-01,2025-12-07,10.85,10.838,10.76,10.72,10.96,15.936000000000002,-0.0032,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-12-08,2025-12-14,10.81,10.864,11.14,10.73,11.14,15.547999999999998,-0.00304,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-12-15,2025-12-21,11.2,11.2,11.18,11.18,11.22,15.54,-0.0028,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2025-12-22,2025-12-28,11.26,11.292,11.65,11.13,11.65,15.5,-0.00272,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2025-12-29,2026-01-04,12.18,12.14,11.94,11.94,12.3,15.663333333333332,-0.002266666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2026-01-05,2026-01-11,12.5,12.492,12.43,12.4,12.6,16.276,-0.00232,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-01-12,2026-01-18,12.545,12.567499999999999,12.59,12.45,12.73,15.995000000000001,-0.002125,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-01-19,2026-01-25,13.434999999999999,13.425,13.27,13.13,13.7,15.795,-0.0015249999999999999,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2026-01-26,2026-02-01,13.14,13.14,13.14,13.14,13.14,16.1,-0.0018,4,1,0.8571,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2026-02-02,2026-02-08,12.23,12.23,12.2,12.2,12.26,15.745000000000001,-0.0022500000000000003,4,2,0.7143,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window
2026-02-09,2026-02-15,11.87,11.974,11.8,11.75,12.3,14.559999999999999,-0.0018000000000000002,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window
2026-02-16,2026-02-22,,,,,,,,0,0,1.0,soozhu_henan_hog_daily,empty_week,True,True,False,week_missing; holiday_window
2026-02-23,2026-03-01,10.75,10.852,10.75,10.68,11.2,14.5,-0.00252,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-03-02,2026-03-08,10.375,10.3375,10.38,10.2,10.4,14.3875,-0.0028,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-03-09,2026-03-15,10.07,10.0775,9.95,9.95,10.22,14.37,-0.003,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-03-16,2026-03-22,9.95,9.9625,9.85,9.85,10.1,14.5,-0.00315,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-03-23,2026-03-29,9.41,9.426666666666668,9.4,9.4,9.5,14.525,-0.0035,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,
2026-03-30,2026-04-05,9.455,9.455,9.51,9.4,9.51,14.690000000000001,-0.00355,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2026-04-06,2026-04-12,8.844999999999999,8.844999999999999,8.69,8.69,9.0,14.58,-0.0039,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week
2026-04-13,2026-04-19,8.74,8.74,8.74,8.74,8.74,14.95,-0.0042,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,False,True,sparse_week; boundary_week
